premise,hypothesis,trigger,trigger1,trigger2,presupposition,gold_label,UID,pairID,paradigmID,section
All five men that weren't intending to reunite did believe Allison to chuckle.,There are exactly five teachers that weren't intending to reunite.,unembedded,Not_In_Example,Not_In_Example,neutral,1,all_n_presupposition,1161n,61,presupposition_all_n_presupposition
All five men that weren't intending to reunite didn't believe Allison to chuckle.,There are exactly five men that weren't intending to reunite.,negated,Not_In_Example,Not_In_Example,positive,0,all_n_presupposition,1162e,61,presupposition_all_n_presupposition
All five men that weren't intending to reunite didn't believe Allison to chuckle.,There aren't exactly five men that weren't intending to reunite.,negated,Not_In_Example,Not_In_Example,negated,2,all_n_presupposition,1163c,61,presupposition_all_n_presupposition
All five men that weren't intending to reunite didn't believe Allison to chuckle.,There are exactly five teachers that weren't intending to reunite.,negated,Not_In_Example,Not_In_Example,neutral,1,all_n_presupposition,1164n,61,presupposition_all_n_presupposition
Did all five men that weren't intending to reunite believe Allison to chuckle?,There are exactly five men that weren't intending to reunite.,interrogative,Not_In_Example,Not_In_Example,positive,0,all_n_presupposition,1165e,61,presupposition_all_n_presupposition
Did all five men that weren't intending to reunite believe Allison to chuckle?,There aren't exactly five men that weren't intending to reunite.,interrogative,Not_In_Example,Not_In_Example,negated,2,all_n_presupposition,1166c,61,presupposition_all_n_presupposition
Did all five men that weren't intending to reunite believe Allison to chuckle?,There are exactly five teachers that weren't intending to reunite.,interrogative,Not_In_Example,Not_In_Example,neutral,1,all_n_presupposition,1167n,61,presupposition_all_n_presupposition
All five men that weren't intending to reunite might have believed Allison to chuckle.,There are exactly five men that weren't intending to reunite.,modal,Not_In_Example,Not_In_Example,positive,0,all_n_presupposition,1168e,61,presupposition_all_n_presupposition
All five men that weren't intending to reunite might have believed Allison to chuckle.,There aren't exactly five men that weren't intending to reunite.,modal,Not_In_Example,Not_In_Example,negated,2,all_n_presupposition,1169c,61,presupposition_all_n_presupposition
All five men that weren't intending to reunite might have believed Allison to chuckle.,There are exactly five teachers that weren't intending to reunite.,modal,Not_In_Example,Not_In_Example,neutral,1,all_n_presupposition,1170n,61,presupposition_all_n_presupposition
"If all five men that weren't intending to reunite did believe Allison to chuckle, it's okay.",There are exactly five men that weren't intending to reunite.,conditional,Not_In_Example,Not_In_Example,positive,0,all_n_presupposition,1171e,61,presupposition_all_n_presupposition
"If all five men that weren't intending to reunite did believe Allison to chuckle, it's okay.",There aren't exactly five men that weren't intending to reunite.,conditional,Not_In_Example,Not_In_Example,negated,2,all_n_presupposition,1172c,61,presupposition_all_n_presupposition
"If all five men that weren't intending to reunite did believe Allison to chuckle, it's okay.",There are exactly five teachers that weren't intending to reunite.,conditional,Not_In_Example,Not_In_Example,neutral,1,all_n_presupposition,1173n,61,presupposition_all_n_presupposition
All five men that weren't intending to reunite didn't believe Allison to chuckle.,All five men that weren't intending to reunite did believe Allison to chuckle.,Not_In_Example,negated,unembedded,Not_In_Example,2,all_n_presupposition,1174c,61,presupposition_all_n_presupposition
Did all five men that weren't intending to reunite believe Allison to chuckle?,All five men that weren't intending to reunite did believe Allison to chuckle.,Not_In_Example,interrogative,unembedded,Not_In_Example,1,all_n_presupposition,1175n,61,presupposition_all_n_presupposition
All five men that weren't intending to reunite might have believed Allison to chuckle.,All five men that weren't intending to reunite did believe Allison to chuckle.,Not_In_Example,modal,unembedded,Not_In_Example,1,all_n_presupposition,1176n,61,presupposition_all_n_presupposition
"If all five men that weren't intending to reunite did believe Allison to chuckle, it's okay.",All five men that weren't intending to reunite did believe Allison to chuckle.,Not_In_Example,conditional,unembedded,Not_In_Example,1,all_n_presupposition,1177n,61,presupposition_all_n_presupposition
All four boys who sat down were succeeding.,There are exactly four boys who sat down.,unembedded,Not_In_Example,Not_In_Example,positive,0,all_n_presupposition,1178e,62,presupposition_all_n_presupposition
All four boys who sat down were succeeding.,There are exactly five boys who sat down.,unembedded,Not_In_Example,Not_In_Example,negated,2,all_n_presupposition,1179c,62,presupposition_all_n_presupposition
All four boys who sat down were succeeding.,There are exactly four waiters who sat down.,unembedded,Not_In_Example,Not_In_Example,neutral,1,all_n_presupposition,1180n,62,presupposition_all_n_presupposition
All four boys who sat down weren't succeeding.,There are exactly four boys who sat down.,negated,Not_In_Example,Not_In_Example,positive,0,all_n_presupposition,1181e,62,presupposition_all_n_presupposition
All four boys who sat down weren't succeeding.,There are exactly five boys who sat down.,negated,Not_In_Example,Not_In_Example,negated,2,all_n_presupposition,1182c,62,presupposition_all_n_presupposition
All four boys who sat down weren't succeeding.,There are exactly four waiters who sat down.,negated,Not_In_Example,Not_In_Example,neutral,1,all_n_presupposition,1183n,62,presupposition_all_n_presupposition
Were all four boys who sat down succeeding?,There are exactly four boys who sat down.,interrogative,Not_In_Example,Not_In_Example,positive,0,all_n_presupposition,1184e,62,presupposition_all_n_presupposition
Were all four boys who sat down succeeding?,There are exactly five boys who sat down.,interrogative,Not_In_Example,Not_In_Example,negated,2,all_n_presupposition,1185c,62,presupposition_all_n_presupposition
Were all four boys who sat down succeeding?,There are exactly four waiters who sat down.,interrogative,Not_In_Example,Not_In_Example,neutral,1,all_n_presupposition,1186n,62,presupposition_all_n_presupposition
All four boys who sat down might have been succeeding.,There are exactly four boys who sat down.,modal,Not_In_Example,Not_In_Example,positive,0,all_n_presupposition,1187e,62,presupposition_all_n_presupposition
All four boys who sat down might have been succeeding.,There are exactly five boys who sat down.,modal,Not_In_Example,Not_In_Example,negated,2,all_n_presupposition,1188c,62,presupposition_all_n_presupposition
All four boys who sat down might have been succeeding.,There are exactly four waiters who sat down.,modal,Not_In_Example,Not_In_Example,neutral,1,all_n_presupposition,1189n,62,presupposition_all_n_presupposition
"If all four boys who sat down were succeeding, it's okay.",There are exactly four boys who sat down.,conditional,Not_In_Example,Not_In_Example,positive,0,all_n_presupposition,1190e,62,presupposition_all_n_presupposition
"If all four boys who sat down were succeeding, it's okay.",There are exactly five boys who sat down.,conditional,Not_In_Example,Not_In_Example,negated,2,all_n_presupposition,1191c,62,presupposition_all_n_presupposition
"If all four boys who sat down were succeeding, it's okay.",There are exactly four waiters who sat down.,conditional,Not_In_Example,Not_In_Example,neutral,1,all_n_presupposition,1192n,62,presupposition_all_n_presupposition
All four boys who sat down weren't succeeding.,All four boys who sat down were succeeding.,Not_In_Example,negated,unembedded,Not_In_Example,2,all_n_presupposition,1193c,62,presupposition_all_n_presupposition
Were all four boys who sat down succeeding?,All four boys who sat down were succeeding.,Not_In_Example,interrogative,unembedded,Not_In_Example,1,all_n_presupposition,1194n,62,presupposition_all_n_presupposition
All four boys who sat down might have been succeeding.,All four boys who sat down were succeeding.,Not_In_Example,modal,unembedded,Not_In_Example,1,all_n_presupposition,1195n,62,presupposition_all_n_presupposition
"If all four boys who sat down were succeeding, it's okay.",All four boys who sat down were succeeding.,Not_In_Example,conditional,unembedded,Not_In_Example,1,all_n_presupposition,1196n,62,presupposition_all_n_presupposition
All nine women who can marry answer.,There are exactly nine women who can marry.,unembedded,Not_In_Example,Not_In_Example,positive,0,all_n_presupposition,1197e,63,presupposition_all_n_presupposition
All nine women who can marry answer.,There aren't exactly nine women who can marry.,unembedded,Not_In_Example,Not_In_Example,negated,2,all_n_presupposition,1198c,63,presupposition_all_n_presupposition
All nine women who can marry answer.,There are exactly nine guests who can marry.,unembedded,Not_In_Example,Not_In_Example,neutral,1,all_n_presupposition,1199n,63,presupposition_all_n_presupposition
All nine women who can marry don't answer.,There are exactly nine women who can marry.,negated,Not_In_Example,Not_In_Example,positive,0,all_n_presupposition,1200e,63,presupposition_all_n_presupposition
All nine women who can marry don't answer.,There aren't exactly nine women who can marry.,negated,Not_In_Example,Not_In_Example,negated,2,all_n_presupposition,1201c,63,presupposition_all_n_presupposition
All nine women who can marry don't answer.,There are exactly nine guests who can marry.,negated,Not_In_Example,Not_In_Example,neutral,1,all_n_presupposition,1202n,63,presupposition_all_n_presupposition
Do all nine women who can marry answer?,There are exactly nine women who can marry.,interrogative,Not_In_Example,Not_In_Example,positive,0,all_n_presupposition,1203e,63,presupposition_all_n_presupposition
Do all nine women who can marry answer?,There aren't exactly nine women who can marry.,interrogative,Not_In_Example,Not_In_Example,negated,2,all_n_presupposition,1204c,63,presupposition_all_n_presupposition
Do all nine women who can marry answer?,There are exactly nine guests who can marry.,interrogative,Not_In_Example,Not_In_Example,neutral,1,all_n_presupposition,1205n,63,presupposition_all_n_presupposition
All nine women who can marry might answer.,There are exactly nine women who can marry.,modal,Not_In_Example,Not_In_Example,positive,0,all_n_presupposition,1206e,63,presupposition_all_n_presupposition
All nine women who can marry might answer.,There aren't exactly nine women who can marry.,modal,Not_In_Example,Not_In_Example,negated,2,all_n_presupposition,1207c,63,presupposition_all_n_presupposition
